gen,nevals,avg,min,max
33,73,[175.   6.],[175.   6.],[175.   6.]
34,76,[161.          18.03571429],[-1000.     6.],[ 175. 1000.]
35,57,[175.   6.],[175.   6.],[175.   6.]
36,63,[175.   6.],[175.   6.],[175.   6.]
37,64,[175.   6.],[175.   6.],[175.   6.]
38,72,[175.           6.01190476],[175.   6.],[175.   7.]
39,60,[174.9047619    6.16666667],[169.   6.],[175.  18.]
40,64,[175.   6.],[175.   6.],[175.   6.]
41,59,[175.           6.04761905],[175.   6.],[175.  10.]
42,63,[175.           6.01190476],[175.   6.],[175.   7.]
43,65,[175.   6.],[175.   6.],[175.   6.]
44,57,[175.           6.02380952],[175.   6.],[175.   8.]
45,63,[174.92857143   6.14285714],[169.   6.],[175.  18.]
46,61,[175.   6.],[175.   6.],[175.   6.]
47,67,[175.   6.],[175.   6.],[175.   6.]
48,60,[175.   6.],[175.   6.],[175.   6.]
49,64,[175.   6.],[175.   6.],[175.   6.]
50,65,[175.           6.03571429],[175.   6.],[175.   8.]
51,62,[175.   6.],[175.   6.],[175.   6.]
52,65,[175.   6.],[175.   6.],[175.   6.]
53,68,[174.98809524   6.02380952],[174.   6.],[175.   8.]
54,65,[174.96428571   6.22619048],[172.   6.],[175.  25.]
55,70,[175.   6.],[175.   6.],[175.   6.]
56,61,[175.   6.],[175.   6.],[175.   6.]
57,64,[175.   6.],[175.   6.],[175.   6.]
58,64,[175.   6.],[175.   6.],[175.   6.]
59,58,[175.   6.],[175.   6.],[175.   6.]
60,67,[175.   6.],[175.   6.],[175.   6.]
,,,,
gen,nevals,avg,min,max
0,84,[-622.92857143  681.38095238],[-1000.     6.],[ 175. 1000.]
1,65,[89.66666667 79.45238095],[-1000.     6.],[ 175. 1000.]
2,69,[160.27380952  20.80952381],[-1000.     6.],[ 175. 1000.]
3,66,[160.85714286  19.92857143],[-1000.     7.],[ 175. 1000.]
4,64,[118.96428571  55.02380952],[-1000.     7.],[ 175. 1000.]
5,63,[174.98809524   7.20238095],[174.   7.],[175.  10.]
6,70,[175.           7.03571429],[175.   6.],[175.   9.]
7,65,[174.98809524   7.1547619 ],[174.   6.],[175.  27.]
8,61,[174.53571429   7.52380952],[149.   6.],[175.  51.]
9,57,[174.94047619   6.35714286],[170.   6.],[175.  27.]
10,62,[174.92857143   6.0952381 ],[173.   6.],[175.   9.]
11,59,[174.94047619   6.20238095],[172.   6.],[175.  14.]
12,63,[160.96428571  17.96428571],[-1000.     6.],[ 175. 1000.]
13,69,[174.92857143   6.0952381 ],[173.   6.],[175.   9.]
14,59,[175.           6.01190476],[175.   6.],[175.   7.]
15,67,[175.           6.03571429],[175.   6.],[175.   9.]
16,57,[175.           6.03571429],[175.   6.],[175.   9.]
17,69,[175.   6.],[175.   6.],[175.   6.]
18,59,[160.92857143  18.11904762],[-1000.     6.],[ 175. 1000.]
19,62,[174.97619048   6.03571429],[173.   6.],[175.   9.]
20,68,[175.           6.05952381],[175.   6.],[175.   9.]
21,70,[175.           6.02380952],[175.   6.],[175.   8.]
22,65,[174.95238095   6.82142857],[171.   6.],[175.  71.]
23,63,[175.           6.07142857],[175.   6.],[175.   9.]
24,63,[174.86904762   6.41666667],[169.   6.],[175.  24.]
25,56,[174.96428571   6.10714286],[173.   6.],[175.  10.]
26,58,[175.           6.07142857],[175.   6.],[175.   9.]
27,57,[174.95238095   6.07142857],[173.   6.],[175.   9.]
28,66,[174.85714286   6.36904762],[168.   6.],[175.  27.]
29,69,[175.           6.03571429],[175.   6.],[175.   9.]
30,57,[174.92857143   6.23809524],[171.   6.],[175.  21.]
31,62,[174.97619048   6.03571429],[173.   6.],[175.   9.]
32,70,[174.96428571   6.16666667],[173.   6.],[175.  10.]
33,60,[175.   6.],[175.   6.],[175.   6.]
34,61,[174.98809524   6.02380952],[174.   6.],[175.   8.]
35,63,[175.           6.02380952],[175.   6.],[175.   8.]
36,65,[174.98809524   6.04761905],[174.   6.],[175.  10.]
37,63,[175.   6.],[175.   6.],[175.   6.]
38,68,[161.01190476  17.83333333],[-1000.     6.],[ 175. 1000.]
39,69,[175.           6.02380952],[175.   6.],[175.   8.]
40,68,[174.98809524   6.07142857],[174.   6.],[175.  10.]
41,71,[160.98809524  17.89285714],[-1000.     6.],[ 175. 1000.]
42,71,[175.           6.02380952],[175.   6.],[175.   8.]
43,64,[175.   6.],[175.   6.],[175.   6.]
44,69,[174.94047619   6.0952381 ],[173.   6.],[175.  10.]
45,64,[175.   6.],[175.   6.],[175.   6.]
46,64,[175.   6.],[175.   6.],[175.   6.]
47,56,[175.   6.],[175.   6.],[175.   6.]
48,65,[161.01190476  17.83333333],[-1000.     6.],[ 175. 1000.]
49,62,[175.   6.],[175.   6.],[175.   6.]
50,61,[175.   6.],[175.   6.],[175.   6.]
51,65,[174.95238095   6.05952381],[171.   6.],[175.   9.]
52,71,[175.           6.08333333],[175.   6.],[175.  11.]
53,60,[161.01190476  17.83333333],[-1000.     6.],[ 175. 1000.]
54,58,[174.95238095   6.02380952],[173.   6.],[175.   8.]
55,67,[175.   6.],[175.   6.],[175.   6.]
56,61,[174.98809524   6.04761905],[174.   6.],[175.  10.]
57,62,[174.96428571   6.10714286],[173.   6.],[175.  10.]
58,64,[175.   6.],[175.   6.],[175.   6.]
59,64,[174.98809524   6.04761905],[174.   6.],[175.  10.]
60,63,[175.   6.],[175.   6.],[175.   6.]
,,,,
gen,nevals,avg,min,max
0,84,[-762.5         799.44047619],[-1000.     8.],[ 175. 1000.]
1,64,[-119.96428571  257.47619048],[-1000.     8.],[ 175. 1000.]
2,67,[174.51190476   8.76190476],[173.   7.],[175.  17.]
3,56,[160.96428571  19.82142857],[-1000.     7.],[ 175. 1000.]
4,62,[174.88095238   7.71428571],[171.   7.],[175.  16.]
5,66,[160.6547619   19.73809524],[-1000.     7.],[ 175. 1000.]
6,61,[174.8452381    7.21428571],[168.   7.],[175.  13.]
7,63,[174.95238095   7.10714286],[173.   7.],[175.   8.]
8,73,[146.98809524  30.67857143],[-1000.     7.],[ 175. 1000.]
9,68,[174.91666667   7.20238095],[170.   6.],[175.  19.]
10,56,[160.96428571  18.88095238],[-1000.     6.],[ 175. 1000.]
11,66,[174.96428571   6.5952381 ],[172.   6.],[175.  15.]
12,63,[160.97619048  17.86904762],[-1000.     6.],[ 175. 1000.]
13,57,[160.96428571  17.92857143],[-1000.     6.],[ 175. 1000.]
14,67,[174.97619048   6.01190476],[174.   6.],[175.   7.]
15,69,[160.98809524  17.83333333],[-1000.     6.],[ 175. 1000.]
16,69,[174.97619048   6.04761905],[174.   6.],[175.  10.]
17,62,[174.97619048   6.01190476],[173.   6.],[175.   7.]
18,61,[174.96428571   6.        ],[174.   6.],[175.   6.]
19,60,[174.92857143   6.23809524],[170.   6.],[175.  26.]
20,63,[174.97619048   6.02380952],[173.   6.],[175.   7.]
21,61,[175.   6.],[175.   6.],[175.   6.]
22,62,[174.98809524   6.        ],[174.   6.],[175.   6.]
23,65,[174.92857143   6.04761905],[169.   6.],[175.  10.]
24,63,[174.95238095   6.02380952],[173.   6.],[175.   8.]
25,67,[160.88095238  18.28571429],[-1000.     6.],[ 175. 1000.]
26,64,[174.94047619   6.08333333],[170.   6.],[175.  11.]
27,59,[174.98809524   6.        ],[174.   6.],[175.   6.]
28,52,[175.           6.02380952],[175.   6.],[175.   8.]
29,70,[174.9047619    6.42857143],[172.   6.],[175.  27.]
30,65,[174.95238095   6.01190476],[173.   6.],[175.   7.]
31,60,[175.           6.02380952],[175.   6.],[175.   8.]
32,72,[161.          17.83333333],[-1000.     6.],[ 175. 1000.]
33,63,[174.96428571   6.04761905],[174.   6.],[175.  10.]
34,56,[175.           6.04761905],[175.   6.],[175.  10.]
35,66,[174.98809524   6.        ],[174.   6.],[175.   6.]
36,64,[160.97619048  17.9047619 ],[-1000.     6.],[ 175. 1000.]
37,63,[174.97619048   6.08333333],[173.   6.],[175.  11.]
38,62,[174.95238095   6.02380952],[173.   6.],[175.   7.]
39,63,[174.98809524   6.        ],[174.   6.],[175.   6.]
40,68,[175.   6.],[175.   6.],[175.   6.]
41,59,[175.   6.],[175.   6.],[175.   6.]
42,61,[161.01190476  17.88095238],[-1000.     6.],[ 175. 1000.]
43,59,[174.98809524   6.        ],[174.   6.],[175.   6.]
44,63,[174.97619048   6.02380952],[173.   6.],[175.   8.]
45,65,[161.         17.8452381],[-1000.     6.],[ 175. 1000.]
46,61,[174.98809524   6.        ],[174.   6.],[175.   6.]
47,67,[174.97619048   6.01190476],[173.   6.],[175.   7.]
48,54,[161.01190476  17.83333333],[-1000.     6.],[ 175. 1000.]
49,52,[174.95238095   6.01190476],[172.   6.],[175.   7.]
50,63,[174.97619048   6.01190476],[173.   6.],[175.   7.]
51,62,[174.96428571   6.02380952],[173.   6.],[175.   7.]
52,65,[174.98809524   6.02380952],[174.   6.],[175.   8.]
53,64,[160.97619048  17.98809524],[-1000.     6.],[ 175. 1000.]
54,55,[175.           6.01190476],[175.   6.],[175.   7.]
55,60,[161.          17.83333333],[-1000.     6.],[ 175. 1000.]
56,70,[174.98809524   6.        ],[174.   6.],[175.   6.]
57,61,[174.95238095   6.03571429],[173.   6.],[175.   8.]
58,72,[174.98809524   6.01190476],[174.   6.],[175.   7.]
59,71,[175.           6.04761905],[175.   6.],[175.   8.]
60,70,[174.94047619   6.        ],[174.   6.],[175.   6.]
,,,,
gen,nevals,avg,min,max
0,84,[-678.88095238  728.82142857],[-1000.     8.],[ 175. 1000.]
1,63,[-92.08333333 234.44047619],[-1000.     6.],[ 175. 1000.]
2,64,[90.33333333 81.        ],[-1000.     7.],[ 175. 1000.]
3,68,[118.8452381   55.36904762],[-1000.     6.],[ 175. 1000.]
4,67,[132.78571429  42.8452381 ],[-1000.     6.],[ 175. 1000.]
5,61,[119.         54.0952381],[-1000.     6.],[ 175. 1000.]
6,70,[146.88095238  29.92857143],[-1000.     6.],[ 175. 1000.]
7,66,[160.8452381   18.30952381],[-1000.     6.],[ 175. 1000.]
8,60,[160.97619048  17.94047619],[-1000.     6.],[ 175. 1000.]
9,69,[174.91666667   6.1547619 ],[171.   6.],[175.  10.]
10,53,[174.96428571   6.21428571],[174.   6.],[175.  16.]
11,63,[160.95238095  17.91666667],[-1000.     6.],[ 175. 1000.]
12,56,[174.98809524   6.01190476],[174.   6.],[175.   7.]
13,67,[174.89285714   6.10714286],[170.   6.],[175.  10.]
14,61,[174.96428571   6.03571429],[174.   6.],[175.   7.]
15,67,[175.           6.02380952],[175.   6.],[175.   7.]
16,67,[160.96428571  17.96428571],[-1000.     6.],[ 175. 1000.]
17,63,[174.98809524   6.05952381],[174.   6.],[175.   9.]
18,60,[161.01190476  17.83333333],[-1000.     6.],[ 175. 1000.]
19,63,[174.98809524   6.04761905],[174.   6.],[175.   7.]
20,64,[175.           6.03571429],[175.   6.],[175.   7.]
21,55,[175.           6.02380952],[175.   6.],[175.   7.]
22,66,[174.91666667   6.22619048],[172.   6.],[175.  16.]
23,68,[174.98809524   6.05952381],[174.   6.],[175.   9.]
24,63,[161.01190476  17.86904762],[-1000.     6.],[ 175. 1000.]
25,64,[175.           6.01190476],[175.   6.],[175.   7.]
26,67,[174.95238095   6.03571429],[173.   6.],[175.   8.]
27,68,[174.97619048   6.03571429],[174.   6.],[175.   7.]
28,69,[161.01190476  17.8452381 ],[-1000.     6.],[ 175. 1000.]
29,66,[174.95238095   6.29761905],[172.   6.],[175.  25.]
30,67,[174.98809524   6.04761905],[174.   6.],[175.   7.]
31,66,[174.94047619   6.23809524],[171.   6.],[175.  24.]
32,63,[175.           6.05952381],[175.   6.],[175.   8.]
33,55,[174.98809524   6.03571429],[174.   6.],[175.   7.]
34,65,[174.98809524   6.03571429],[174.   6.],[175.   8.]
35,61,[175.           6.02380952],[175.   6.],[175.   7.]
36,67,[174.97619048   6.02380952],[174.   6.],[175.   7.]
37,65,[174.98809524   6.02380952],[174.   6.],[175.   7.]
38,67,[174.96428571   6.08333333],[173.   6.],[175.   8.]
39,63,[175.   6.],[175.   6.],[175.   6.]
40,68,[174.98809524   6.01190476],[174.   6.],[175.   7.]
41,58,[175.           6.01190476],[175.   6.],[175.   7.]
42,67,[174.98809524   6.        ],[174.   6.],[175.   6.]
43,70,[175.           6.01190476],[175.   6.],[175.   7.]
44,68,[175.           6.01190476],[175.   6.],[175.   7.]
45,67,[174.98809524   6.02380952],[174.   6.],[175.   7.]
46,53,[175.   6.],[175.   6.],[175.   6.]
47,63,[175.           6.03571429],[175.   6.],[175.   7.]
48,64,[174.98809524   6.0952381 ],[174.   6.],[175.  14.]
49,71,[147.          29.69047619],[-1000.     6.],[ 175. 1000.]
50,64,[174.97619048   6.04761905],[174.   6.],[175.   9.]
51,61,[175.           6.01190476],[175.   6.],[175.   7.]
52,63,[174.97619048   6.08333333],[173.   6.],[175.  12.]
53,51,[161.          17.85714286],[-1000.     6.],[ 175. 1000.]
54,58,[174.97619048   6.0952381 ],[173.   6.],[175.  12.]
55,61,[175.   6.],[175.   6.],[175.   6.]
56,57,[174.94047619   6.14285714],[170.   6.],[175.  18.]
57,59,[175.   6.],[175.   6.],[175.   6.]
58,68,[174.98809524   6.01190476],[174.   6.],[175.   7.]
59,66,[175.           6.01190476],[175.   6.],[175.   7.]
60,62,[174.91666667   6.17857143],[170.   6.],[175.  18.]
,,,,
gen,nevals,avg,min,max
0,84,[-609.04761905  669.9047619 ],[-1000.     7.],[ 175. 1000.]
1,63,[-22.14285714 175.38095238],[-1000.     6.],[ 175. 1000.]
2,63,[132.4047619  44.5      ],[-1000.     6.],[ 175. 1000.]
3,65,[104.72619048  67.51190476],[-1000.     6.],[ 175. 1000.]
4,65,[132.20238095  44.32142857],[-1000.     6.],[ 175. 1000.]
5,64,[118.57142857  55.69047619],[-1000.     6.],[ 175. 1000.]
6,68,[160.83333333  18.60714286],[-1000.     6.],[ 175. 1000.]
7,61,[174.97619048   6.1547619 ],[174.   6.],[175.   9.]
8,57,[160.9047619   18.02380952],[-1000.     6.],[ 175. 1000.]
9,54,[174.85714286   6.39285714],[171.   6.],[175.  20.]
10,65,[174.98809524   6.03571429],[174.   6.],[175.   7.]
11,62,[174.95238095   6.0952381 ],[174.   6.],[175.   7.]
12,60,[174.98809524   6.07142857],[174.   6.],[175.   9.]
13,65,[160.96428571  17.9047619 ],[-1000.     6.],[ 175. 1000.]
14,58,[174.95238095   6.07142857],[173.   6.],[175.   9.]
15,63,[175.           6.03571429],[175.   6.],[175.   9.]
16,61,[175.           6.01190476],[175.   6.],[175.   7.]
17,60,[175.           6.02380952],[175.   6.],[175.   7.]
18,65,[174.96428571   6.03571429],[174.   6.],[175.   7.]
19,54,[175.           6.01190476],[175.   6.],[175.   7.]
20,67,[175.   6.],[175.   6.],[175.   6.]
21,64,[174.91666667   6.55952381],[171.   6.],[175.  44.]
22,59,[174.9047619    6.28571429],[168.   6.],[175.  28.]
23,61,[174.85714286   6.36904762],[168.   6.],[175.  24.]
24,62,[161.          17.86904762],[-1000.     6.],[ 175. 1000.]
25,68,[174.96428571   6.1547619 ],[172.   6.],[175.  17.]
26,64,[174.96428571   6.01190476],[174.   6.],[175.   7.]
27,65,[174.98809524   6.02380952],[174.   6.],[175.   8.]
28,54,[175.           6.01190476],[175.   6.],[175.   7.]
29,57,[174.96428571   6.14285714],[173.   6.],[175.  16.]
30,53,[174.96428571   6.03571429],[173.   6.],[175.   7.]
31,55,[147.02380952  29.67857143],[-1000.     6.],[ 175. 1000.]
32,65,[174.98809524   6.01190476],[174.   6.],[175.   7.]
33,67,[174.8452381    6.32142857],[163.   6.],[175.  32.]
34,65,[174.98809524   6.04761905],[174.   6.],[175.   7.]
35,62,[175.           6.01190476],[175.   6.],[175.   7.]
36,61,[175.   6.],[175.   6.],[175.   6.]
37,70,[174.92857143   6.19047619],[169.   6.],[175.  20.]
38,65,[174.98809524   6.02380952],[174.   6.],[175.   7.]
39,66,[175.           6.01190476],[175.   6.],[175.   7.]
40,59,[175.           6.01190476],[175.   6.],[175.   7.]
41,70,[174.98809524   6.01190476],[174.   6.],[175.   7.]
42,57,[175.           6.01190476],[175.   6.],[175.   7.]
43,64,[174.96428571   6.04761905],[173.   6.],[175.   9.]
44,62,[175.   6.],[175.   6.],[175.   6.]
45,62,[174.97619048   6.02380952],[174.   6.],[175.   7.]
46,56,[174.97619048   6.03571429],[173.   6.],[175.   8.]
47,54,[174.96428571   6.03571429],[173.   6.],[175.   8.]
48,64,[175.           6.03571429],[175.   6.],[175.   7.]
49,65,[174.98809524   6.02380952],[174.   6.],[175.   7.]
50,69,[175.           6.01190476],[175.   6.],[175.   7.]
51,67,[174.98809524   6.02380952],[174.   6.],[175.   7.]
52,68,[174.98809524   6.4047619 ],[174.   6.],[175.  31.]
53,65,[174.96428571   6.07142857],[172.   6.],[175.  10.]
54,65,[174.96428571   6.02380952],[174.   6.],[175.   7.]
55,66,[161.01190476  17.83333333],[-1000.     6.],[ 175. 1000.]
56,64,[175.   6.],[175.   6.],[175.   6.]
57,71,[175.           6.17857143],[175.   6.],[175.  21.]
58,60,[175.           6.01190476],[175.   6.],[175.   7.]
59,68,[175.   6.],[175.   6.],[175.   6.]
60,60,[174.98809524   6.        ],[174.   6.],[175.   6.]
,,,,
gen,nevals,avg,min,max
0,84,[-580.97619048  646.58333333],[-1000.     7.],[ 175. 1000.]
1,59,[75.77380952 93.22619048],[-1000.     7.],[ 175. 1000.]
2,68,[118.47619048  56.05952381],[-1000.     7.],[ 175. 1000.]
3,71,[146.88095238  31.32142857],[-1000.     7.],[ 175. 1000.]
4,59,[160.83333333  19.20238095],[-1000.     7.],[ 175. 1000.]
5,62,[146.92857143  30.79761905],[-1000.     7.],[ 175. 1000.]
6,62,[174.92857143   7.14285714],[174.   6.],[175.   8.]
7,63,[174.80952381   7.27380952],[170.   6.],[175.  13.]
8,57,[160.98809524  18.72619048],[-1000.     6.],[ 175. 1000.]
9,64,[174.91666667   6.67857143],[171.   6.],[175.  15.]
10,69,[146.95238095  29.83333333],[-1000.     6.],[ 175. 1000.]
11,69,[174.92857143   6.13095238],[173.   6.],[175.  10.]
12,61,[174.96428571   6.16666667],[173.   6.],[175.  15.]
13,66,[174.97619048   6.11904762],[174.   6.],[175.  11.]
14,60,[174.91666667   6.23809524],[172.   6.],[175.  13.]
15,62,[161.  18.],[-1000.     6.],[ 175. 1000.]
16,62,[147.01190476  29.71428571],[-1000.     6.],[ 175. 1000.]
17,61,[160.88095238  18.38095238],[-1000.     6.],[ 175. 1000.]
18,68,[146.98809524  29.75      ],[-1000.     6.],[ 175. 1000.]
19,64,[174.94047619   6.11904762],[171.   6.],[175.  12.]
20,69,[174.96428571   6.17857143],[172.   6.],[175.  13.]
21,57,[174.97619048   6.20238095],[173.   6.],[175.  20.]
22,57,[174.97619048   6.03571429],[173.   6.],[175.   8.]
23,60,[175.           6.10714286],[175.   6.],[175.  11.]
24,63,[160.97619048  17.89285714],[-1000.     6.],[ 175. 1000.]
25,68,[174.97619048   6.04761905],[174.   6.],[175.   8.]
26,73,[174.95238095   6.10714286],[171.   6.],[175.  13.]
27,59,[174.98809524   6.03571429],[174.   6.],[175.   7.]
28,55,[174.91666667   6.08333333],[171.   6.],[175.  10.]
29,61,[174.96428571   6.1547619 ],[174.   6.],[175.  13.]
30,66,[175.           6.01190476],[175.   6.],[175.   7.]
31,57,[161.01190476  17.85714286],[-1000.     6.],[ 175. 1000.]
32,66,[174.92857143   6.14285714],[173.   6.],[175.  11.]
33,57,[174.92857143   6.22619048],[172.   6.],[175.  18.]
34,62,[175.           6.01190476],[175.   6.],[175.   7.]
35,63,[175.           6.04761905],[175.   6.],[175.   7.]
36,66,[175.   6.],[175.   6.],[175.   6.]
37,66,[175.   6.],[175.   6.],[175.   6.]
38,63,[174.98809524   6.03571429],[174.   6.],[175.   7.]
39,62,[174.98809524   6.02380952],[174.   6.],[175.   7.]
40,71,[174.97619048   6.03571429],[174.   6.],[175.   7.]
41,67,[175.           6.01190476],[175.   6.],[175.   7.]
42,74,[174.95238095   6.22619048],[171.   6.],[175.  25.]
43,57,[175.   6.],[175.   6.],[175.   6.]
44,62,[175.   6.],[175.   6.],[175.   6.]
45,68,[174.98809524   6.01190476],[174.   6.],[175.   7.]
46,63,[174.98809524   6.02380952],[174.   6.],[175.   7.]
47,71,[175.           6.01190476],[175.   6.],[175.   7.]
48,69,[174.96428571   6.14285714],[174.   6.],[175.  14.]
49,62,[175.           6.01190476],[175.   6.],[175.   7.]
50,61,[175.           6.01190476],[175.   6.],[175.   7.]
51,48,[175.           6.04761905],[175.   6.],[175.  10.]
52,64,[175.           6.01190476],[175.   6.],[175.   7.]
53,61,[174.97619048   6.08333333],[174.   6.],[175.  11.]
54,63,[160.98809524  17.85714286],[-1000.     6.],[ 175. 1000.]
55,59,[175.           6.02380952],[175.   6.],[175.   8.]
56,66,[175.   6.],[175.   6.],[175.   6.]
57,51,[174.96428571   6.02380952],[174.   6.],[175.   7.]
58,52,[175.           6.02380952],[175.   6.],[175.   7.]
59,64,[175.           6.02380952],[175.   6.],[175.   7.]
60,61,[174.98809524   6.02380952],[174.   6.],[175.   7.]
,,,,
gen,nevals,avg,min,max
0,84,[-637.13095238  693.61904762],[-1000.     7.],[ 175. 1000.]
1,62,[ 33.42857143 128.79761905],[-1000.     7.],[ 175. 1000.]
2,61,[146.26190476  31.95238095],[-1000.     7.],[ 175. 1000.]
3,63,[146.88095238  31.17857143],[-1000.     7.],[ 175. 1000.]
4,64,[160.77380952  19.52380952],[-1000.     7.],[ 175. 1000.]
5,62,[146.92857143  30.73809524],[-1000.     7.],[ 175. 1000.]
6,66,[160.98809524  18.83333333],[-1000.     7.],[ 175. 1000.]
7,70,[146.9047619   30.71428571],[-1000.     7.],[ 175. 1000.]
8,65,[174.91666667   7.01190476],[173.   7.],[175.   8.]
9,56,[161.          18.92857143],[-1000.     6.],[ 175. 1000.]
10,65,[174.96428571   6.98809524],[173.   6.],[175.   9.]
11,56,[174.92857143   6.89285714],[173.   6.],[175.   8.]
12,67,[174.94047619   6.5952381 ],[174.   6.],[175.  18.]
13,58,[160.73809524  18.35714286],[-1000.     6.],[ 175. 1000.]
14,63,[160.89285714  18.04761905],[-1000.     6.],[ 175. 1000.]
15,72,[174.83333333   7.30952381],[171.   6.],[175.  40.]
16,61,[146.92857143  29.95238095],[-1000.     6.],[ 175. 1000.]
17,64,[160.94047619  17.91666667],[-1000.     6.],[ 175. 1000.]
18,63,[160.95238095  17.89285714],[-1000.     6.],[ 175. 1000.]
19,59,[160.97619048  18.02380952],[-1000.     6.],[ 175. 1000.]
20,66,[174.94047619   6.0952381 ],[171.   6.],[175.  12.]
21,57,[175.   6.],[175.   6.],[175.   6.]
22,53,[175.   6.],[175.   6.],[175.   6.]
23,63,[160.98809524  17.9047619 ],[-1000.     6.],[ 175. 1000.]
24,66,[174.96428571   6.08333333],[173.   6.],[175.  10.]
25,66,[174.96428571   6.04761905],[174.   6.],[175.   8.]
26,63,[174.95238095   6.27380952],[172.   6.],[175.  21.]
27,55,[174.95238095   6.17857143],[172.   6.],[175.  19.]
28,68,[146.98809524  29.71428571],[-1000.     6.],[ 175. 1000.]
29,57,[174.94047619   6.13095238],[172.   6.],[175.  14.]
30,55,[161.01190476  17.83333333],[-1000.     6.],[ 175. 1000.]
31,65,[175.           6.16666667],[175.   6.],[175.  19.]
32,62,[175.           6.01190476],[175.   6.],[175.   7.]
33,64,[174.98809524   6.01190476],[174.   6.],[175.   7.]
34,64,[174.98809524   6.01190476],[174.   6.],[175.   7.]
35,64,[175.           6.01190476],[175.   6.],[175.   7.]
36,62,[174.97619048   6.02380952],[174.   6.],[175.   7.]
37,60,[174.98809524   6.08333333],[174.   6.],[175.   9.]
38,58,[160.98809524  17.88095238],[-1000.     6.],[ 175. 1000.]
39,60,[174.98809524   6.02380952],[174.   6.],[175.   7.]
40,62,[175.   6.],[175.   6.],[175.   6.]
41,66,[174.98809524   6.        ],[174.   6.],[175.   6.]
42,61,[175.           6.01190476],[175.   6.],[175.   7.]
43,67,[161.         17.9047619],[-1000.     6.],[ 175. 1000.]
44,64,[174.97619048   6.03571429],[174.   6.],[175.   8.]
45,68,[175.           6.02380952],[175.   6.],[175.   7.]
46,66,[175.           6.01190476],[175.   6.],[175.   7.]
47,62,[174.97619048   6.05952381],[174.   6.],[175.   9.]
48,72,[161.01190476  17.8452381 ],[-1000.     6.],[ 175. 1000.]
49,63,[174.97619048   6.08333333],[174.   6.],[175.  12.]
50,60,[174.98809524   6.01190476],[174.   6.],[175.   7.]
51,65,[174.98809524   6.        ],[174.   6.],[175.   6.]
52,65,[174.97619048   6.0952381 ],[174.   6.],[175.  11.]
53,59,[174.95238095   6.29761905],[171.   6.],[175.  31.]
54,65,[174.98809524   6.02380952],[174.   6.],[175.   7.]
55,56,[175.          6.0952381],[175.   6.],[175.  14.]
56,59,[175.           6.02380952],[175.   6.],[175.   7.]
57,57,[175.           6.01190476],[175.   6.],[175.   7.]
58,64,[175.           6.02380952],[175.   6.],[175.   7.]
59,62,[174.98809524   6.01190476],[174.   6.],[175.   7.]
60,60,[175.           6.04761905],[175.   6.],[175.  10.]
,,,,
gen,nevals,avg,min,max
0,84,[-664.94047619  717.08333333],[-1000.     7.],[ 175. 1000.]
1,63,[ 19.42857143 139.98809524],[-1000.     7.],[ 175. 1000.]
2,65,[146.39285714  34.39285714],[-1000.     7.],[ 175. 1000.]
3,63,[160.82142857  20.86904762],[-1000.     7.],[ 175. 1000.]
4,62,[174.83333333   7.98809524],[172.   7.],[175.  17.]
5,57,[160.96428571  18.97619048],[-1000.     7.],[ 175. 1000.]
6,63,[174.79761905   7.05952381],[170.   6.],[175.  11.]
7,56,[174.88095238   7.08333333],[170.   7.],[175.  13.]
8,63,[160.96428571  18.80952381],[-1000.     6.],[ 175. 1000.]
9,56,[174.97619048   6.83333333],[173.   6.],[175.   7.]
10,62,[174.94047619   6.41666667],[173.   6.],[175.   9.]
11,65,[175.           6.02380952],[175.   6.],[175.   7.]
12,65,[175.           6.01190476],[175.   6.],[175.   7.]
13,57,[174.96428571   6.03571429],[173.   6.],[175.   7.]
14,58,[174.94047619   6.04761905],[173.   6.],[175.   9.]
15,62,[174.98809524   6.10714286],[174.   6.],[175.  14.]
16,62,[174.86904762   6.21428571],[168.   6.],[175.  18.]
17,70,[160.98809524  17.91666667],[-1000.     6.],[ 175. 1000.]
18,63,[175.   6.],[175.   6.],[175.   6.]
19,64,[161.01190476  17.8452381 ],[-1000.     6.],[ 175. 1000.]
20,63,[175.   6.],[175.   6.],[175.   6.]
21,67,[175.   6.],[175.   6.],[175.   6.]
22,61,[174.97619048   6.02380952],[173.   6.],[175.   7.]
23,62,[160.98809524  17.85714286],[-1000.     6.],[ 175. 1000.]
24,59,[174.98809524   6.        ],[174.   6.],[175.   6.]
25,56,[174.97619048   6.01190476],[173.   6.],[175.   7.]
26,60,[175.   6.],[175.   6.],[175.   6.]
27,69,[175.           6.01190476],[175.   6.],[175.   7.]
28,56,[174.97619048   6.        ],[173.   6.],[175.   6.]
29,55,[174.97619048   6.01190476],[173.   6.],[175.   7.]
30,66,[161.01190476  17.8452381 ],[-1000.     6.],[ 175. 1000.]
31,70,[175.   6.],[175.   6.],[175.   6.]
32,56,[175.   6.],[175.   6.],[175.   6.]
33,65,[174.98809524   6.11904762],[174.   6.],[175.  14.]
34,63,[175.   6.],[175.   6.],[175.   6.]
35,63,[175.           6.02380952],[175.   6.],[175.   7.]
36,63,[175.           6.01190476],[175.   6.],[175.   7.]
37,65,[174.96428571   6.08333333],[173.   6.],[175.   9.]
38,72,[175.   6.],[175.   6.],[175.   6.]
39,59,[175.           6.01190476],[175.   6.],[175.   7.]
